swhid,file_id,length,local_path,filename,filepath
swh:1:cnt:00000664f619cc29acf652c2b5386d6e7c0e95b4,a9534ddd6ba1d4dec1cc3b00e6aac70e2f36a56d,18322,a9,hphosts_fsa_comparison.json,hphosts_fsa_comparison.json
swh:1:cnt:0000066ba6c5f9c3a2d853587db50b5521ea600e,ea5cfa8f9686544250f82f4314eea4e26f9beec6,2427,ea,54700.xml,HGV55/54700.xml
swh:1:cnt:00000670c3eaff20038041a5d8b71fbd4ae025e4,f9aab8e83381f1b4f48dbc07f048af85cad5b049,72153,f9,cnames_active.js,cnames_active.js
swh:1:cnt:0000067841f2c3c5f5121a688d1a587f6cd729a2,365c4c7c98869def06698c467a2f3e32555fcc51,12095,36,SendingBuffer.html,multicasting/SendingBuffer.html
swh:1:cnt:0000067b4e1a134786f13273bdb5c9b2a593946c,f086aebd0feab0158da2e2242894904b701c5262,6844,f0,Menu_Highlited-01.png.meta,MainMenu_Assets/Menu_Highlited-01.png.meta
swh:1:cnt:0000068315afe1798f2b24fdd14a071309b830d1,6b9e1f8eba55be736a6b7de37e2723fe28062c06,8382,6b,SupplierAuditService.java,sms/SupplierAuditService.java
swh:1:cnt:00000685401134ddbe75bb5f71f0cae73be07d7a,2751b455178a27e856ceea76a84490d32d96ba9f,15784,27,index.html,mac-atom/index.html
swh:1:cnt:0000068969409909d517e2178a8239eff281c636,24988f0b2b6ed3b7318a785699b5e6db3891ec40,1099,24,index.js,cli-plugin-pwa/index.js
swh:1:cnt:0000068a969d1c19ca9fe34eea9b7ae340cddbcc,878f21881a610c8267a8aa3f1cec034ca2d712c7,2871,87,fragment_screen6feedback.xml,layout/fragment_screen6feedback.xml
swh:1:cnt:0000068c034443aa469728d383dc515537746705,da8ebb4d6e61cfdabcc6d9d0177bd2b9221c98ae,10967,da,client.cc,obfs3/client.cc
swh:1:cnt:0000068e02eb05ca2b65be5be50f34c15df10896,c8260382c5629f174f907535f61d5534b565fd67,129,c8,1884-04-28b.sgf,professional_games/1884-04-28b.sgf
swh:1:cnt:0000069203dbd9cd226d90bc13869b6bb68da329,85c69428d59fc71ed0be2106ccf70bd9fd83aa60,17158,85,jquery.uniform.js,plugins/jquery.uniform.js
swh:1:cnt:000006a03ab8c9f12a979a0cc7cda349920a17cd,147f54870b4c345266997727dd0b8b86fe7434ff,29,14,0922b828c57165cc8f57ac5b2f22.props,8a/0922b828c57165cc8f57ac5b2f22.props
swh:1:cnt:000006a353651eaec054acd47935453e011586af,82e21381fd3702f8001f49e2228b6c091ce19774,785,82,latest,geoclue/latest
swh:1:cnt:000006a80661c4ae35ae2066f20922c087dfa647,5071d88ea1cb64f85e281716e695d3023d8b394c,3520,50,koapp.cpp,korganizer/koapp.cpp
swh:1:cnt:000006a966de138edda10fdc79a55f615fa6ec9d,d6a5dac6189c68e6523c32a8542eac0b7fc98e79,24668,d6,index3.html,index3.html
swh:1:cnt:000006a98701792b8b60fb8cb101e9446ae2014a,a019ea20d6c19238e85c23ca09a351641c5f48ab,320842,a0,RReverser.json,dump/RReverser.json
swh:1:cnt:000006b439415075418bbb57967c23da276cd345,876637319ffea9c8a00e6d11b1d04a4ebb3e6984,1999,87,00060895.json,projects/00060895.json
swh:1:cnt:000006b5b21783e6e30dced09a0536226d52e83d,ae7558fb93be16b1205f0e718290cccf69af388b,15485,ae,main.cpp,src/main.cpp
swh:1:cnt:000006b6f3082e8a761b30392e56b9c677199e85,e690f715b040691cb4d987ebf0dc3593de1604a7,4035,e6,19703.json,spells/19703.json
swh:1:cnt:000006b937c5c592dfc723daddf41c3e8fb4d7dd,3bbc817f45911af7bf2ca5530f2ecbb3db0c6570,6903,3b,tutorial-step4.md,get-started/tutorial-step4.md
swh:1:cnt:000006bbcec16b43773afb9caac756a3195a7db3,47d0f9ab92d2086aec26e2817fb33df92a9e69bb,7264,47,new-intake.xlsx,hospitalized/new-intake.xlsx
swh:1:cnt:000006c0f65bb6f8b97db0c266c0240f2ab37d6a,dc88a967aa5c241c377bd1c49f7ad0934838d899,3363,dc,DeleteRouteBehavior.cs,Depiction.Behavior.Addin.DeleteRouteBehavior/DeleteRouteBehavior.cs
swh:1:cnt:000006c26fbe2ced18a5542f4d11cf49d970e5b8,f6e4054fcca1adb7a9c435e642b09b3d25b9deaa,1259,f6,GLMRoassal3Presentation.class.st,Roassal3-Inspector/GLMRoassal3Presentation.class.st
swh:1:cnt:000006c733e3ccdffa3b300982cfc327032c25e2,90be30d42b685e322ece45eae33ecc6afbe4a7e1,26622,90,namespace_spec.rb,models/namespace_spec.rb
swh:1:cnt:000006c78535884914d065eefc25ac6b136b8591,6c94663e424a650d2d19c0be8f290c6c48deb95e,10254,6c,SchedJoulesCalendarAccess.java,schedjoules/SchedJoulesCalendarAccess.java
swh:1:cnt:000006cfe4efa25cbf7273a68cf337860ebda6a9,18157119d25fedef90f9383c627a36e4d5bf8fc5,660,18,.travis.yml,.travis.yml
swh:1:cnt:000006d42ae2ee18ebfbd9a8527244324e2a12a6,8477dae44208e641019540687f3a3836ea07845d,544,84,product_remains_1481.json,anna/product_remains_1481.json
swh:1:cnt:000006dbe85038c5cad7a43071d9ec2cc21c2687,ccf230e804dca3f3e032d59a829dee8eb4d89671,6176,cc,C_CASHLINE.xml,tables/C_CASHLINE.xml
swh:1:cnt:000006dfc81ee58c46735953eefacca8abd8aba9,3e978f6972b0dd669114762cdbff80f2ae3aa88e,43239,3e,globals.inc.php,library/globals.inc.php
swh:1:cnt:000006e8abc09fbc47cbccae8e728ffdbbca3953,af6f060a4e7c757edd118a54aa1b3dd7d516ebc9,225060,af,bmtnaac_1933-11_01_0024.alto.xml,alto/bmtnaac_1933-11_01_0024.alto.xml
swh:1:cnt:000006eb55060ad2da31748f8d87e5bc720c08ec,fee0c7cb7ae53b2856cc42df5a7cedfdaef60b1c,19482,fe,glfwMain.cpp,app-AR-Demo/glfwMain.cpp
swh:1:cnt:000006ec44c7a44c861858c150ddaf33e1c00f21,245364fdddc28f401749483a1699e02cc7bc9b3b,3534,24,Lander.aspx,AjaxControl/Lander.aspx
swh:1:cnt:000006f4883056e641a319049385febd4f85c5fb,3222235b746364c1f8c2f443058838fa4760f344,5011,32,V1_195__.sql,migration/V1_195__.sql
swh:1:cnt:000006f6541f0d54d4d323dc0ad1e13c3eedfd77,e07e4b5b3e5f9053b6eb07a9bd5904935c771305,21738,e0,strings.xml,values-ms-rMY/strings.xml
swh:1:cnt:000006f801d758fc8e47758e3044c2d517d41bd9,4ad8eba3e803c435f45945405ca1e691c3c1c9c9,25,4a,4105262.txt,CNN/4105262.txt
swh:1:cnt:000006fd163ac9d77d433cafe218cca2b74827c5,9b4b96b2ba82d1f8c52fcf9c3bfe03028aeea3b1,22510,9b,07,2035/07
swh:1:cnt:000007069305087be45828d0eeb108930c038c6a,5d6d45cbab7a56b74d1d574c2af47c2d687fb23b,819,5d,be_visitor_interface_fwd.h,be_include/be_visitor_interface_fwd.h
swh:1:cnt:0000070779cbf0ccc1ecf39a28c7556b5dc2a440,8c5d61940288232fbf1ad10849f73acd4f1df3e1,6328,8c,game.py,swervin_mervin/game.py
swh:1:cnt:0000070f2647d0a29ef6750452d00a88711aa502,b214128d3800265677426f1b46e93b19bcdc0ad7,617,b2,openform2.xml,htmlcode/openform2.xml
swh:1:cnt:00000714ada413c981b86c3935f5f91c91a68f65,b9c98eb0b0557a2eb52b556ed293223acaae04bc,941,b9,body,"getMachineDumpFile(String,long,String)/body"
swh:1:cnt:00000714c8c4e17e4d6ec20f6c4a21cb48b6a187,adcfa0bd90040e78ce1a1e40cc10b46c56cd0a22,3992,ad,project.js,dashboard/project.js
swh:1:cnt:000007162f43c56b22b1dd573f6cc587adf7c0da,42a46497c12f6eacd5cf5d30ed8bef43c9c3c45f,14030,42,index.html,gnu-linux-dns/index.html
swh:1:cnt:00000718f7b38e444747b678eaa6443fa70b82ec,d11e70cb7669f927963ac5ba217c488f75aae942,37241,d1,index.html,도착/index.html
swh:1:cnt:00000723615a373867fbbf992f74f5e79e5fc5d5,b5b0295186539b04b848b9d376a426672f231348,2634,b5,pom.xml,snapshot/pom.xml
swh:1:cnt:00000723f6aa114afeba5b678c272010d1eb8bcf,cfd342aa4e5d057fd0f3d76a4420c846fe181a81,16349,cf,Makefile,Makefile
swh:1:cnt:00000724a3ce673fc8697da28b2169ad0cc956fc,c52864d3b90bbcc27ec66894288141ec48050a0a,6756152,c5,textlog.dat,textlog.dat
swh:1:cnt:00000730a296e3d48d16ab0055b904d63a00b08a,4bc90e2b594f6b90f18a3f622a13ba0454dfc70c,4960395,4b,MainChecker.km,km/MainChecker.km
swh:1:cnt:00000739059dd56512801240d55951e7b7d2322e,88f09e4c6dd50d922eece2a1616567d861b092d7,956,88,CheckedByteShortConsumer.java,function/CheckedByteShortConsumer.java
swh:1:cnt:0000073d16733245b13faa45bbd76b0a9a4ad152,7ed892aaf7179f405631044c2c871591b00d4473,36,7e,decoy.php,decoy.php
swh:1:cnt:00000744babef9c8772be82ded49c1ab553faff5,3b3ddbd91be14816a1b891694bd193efd4679bcf,179,3b,latest,subversion-locale-it/latest
swh:1:cnt:00000744f0e9902314b86f726ebdf0d662db40e7,aefd21591ef79ccf6ec239efee386328ed93bae4,243,ae,ec95d638ff902f02713b0ca65cce9405672bc1,da/ec95d638ff902f02713b0ca65cce9405672bc1
swh:1:cnt:0000074c4569f23f98210f4ac3e77d183ac5d80f,c7a9fbf69d030a438c6adbed046d656f5dcdd232,7163,c7,6d1df6d93aaad36d30ab67b9bb9459eb,Jul/6d1df6d93aaad36d30ab67b9bb9459eb
swh:1:cnt:0000074e88a530615ba36b21b6534bc75a8ccc7f,8d089e8b77500a65cc26d9d938872f2542be36ab,12896,8d,Response.java,Response.java
