swhid,file_id,length,local_path,filename,filepath
swh:1:cnt:000458201d1d38d1398d880beeed5ae66ec4eba4,bb87d2126f705e96f1b84b88e5a33ea0cb110cd1,39568,bb,test_core.py,grains/test_core.py
swh:1:cnt:0004584bab13a89755957dd187835698fbb2b911,59b60678a116b481b95d7fc5dac794dd94cee7b3,666,59,crossentropyloss.py,diagggn/crossentropyloss.py
swh:1:cnt:00045a6275592395fd07d567fdfeec878bc35d60,e007e1a858b2ca271e3d8c7f1f1c7dac9710c446,22998,e0,event.py,utils/event.py
swh:1:cnt:00045ab8d0fbfb319e89ddc011be3a0cf7b712b8,9ddcceade633c198d0cd721443eb413021ce51e5,14153,9d,portal.py,views/portal.py
swh:1:cnt:00045ac5c90c789f00971d9cf46dc005d7d130bd,cadfec9ee7916d0a3b7a23f890b9775f7bc63e19,3533,ca,test_nlmeans.py,tests/test_nlmeans.py
swh:1:cnt:00045b143d6e128b9d3f89be59c6962aad3ed70f,94b7a441b9ea279f61e2b626a730e046c4117391,114392,94,source.py,source.py
swh:1:cnt:00045bd73e3f20bd7c9cc41dbeb24814e1314002,8d1116200796c87996bd662f7447b666da8814ee,13213,8d,Constructs.py,pybench/Constructs.py
swh:1:cnt:00045cb0ed780166a7b57bd047228876dbdebb84,5401d9832d1defd71584f474d92fa2259b069a00,5259,54,__init__.py,paramiko/__init__.py
swh:1:cnt:00045d9a6c14a6e0dffb22f0ae42bde2c023035b,e56dd8519a08185609e45a9d7481702959c84a9a,7866,e5,system_tests_qdstat.py,tests/system_tests_qdstat.py
swh:1:cnt:00045da1cf278ae036f934558d3808fddc6f7dcb,cd8e34a3c4bf54e9debcbd669f2997fb902889dc,65880,cd,query.py,odb/query.py
swh:1:cnt:00045dc68cfd757067f77506673db665b0af4583,6aeef580d151c639312646673019ba0196e3e89f,3431,6a,variation.py,pipeline/variation.py
swh:1:cnt:00045e88ba2f0af2087a4865f28464361833b3f8,3fc8524769221f81b0d45e57297ccdadb6dada91,99194,3f,test_graphics.py,tests/test_graphics.py
swh:1:cnt:00045e8b3f40c54ec70414fa31567d51a6f62cb5,acec46fe31898a86c4a9593200a4ef23ab55b8f6,4913,ac,create.py,views/create.py
swh:1:cnt:00045ed21512c1405b65c442fa381054180082b9,84c6508ced0bf788bc892e82e3de77d50c869713,9592,84,add_fib.py,tools/add_fib.py
swh:1:cnt:00045f67e2bec301eae71f0f455fe03a80fc9bde,35f33a4ed2ae8437172da62115737c7020542e03,815,35,connection.py,tests/connection.py
swh:1:cnt:00045f6d96ebd29b92207761d53a672d117fee39,27703f6223689187771d8d1c6a86f5fcf34583e6,2715,27,pipelines.py,brightcorp/pipelines.py
swh:1:cnt:0004609afa9402a2ce7196c1423636d0d9029d4c,782e32e148d6106eaaa137c83d11662d4d5aaa74,6558,78,client.py,hw3/client.py
swh:1:cnt:000460b5dff6cccc6cc2f34d72e32dce1b942eeb,166cab6f2fa6c13930bedaa67134dcbf2a42b9f7,15133,16,streamclone.py,mercurial/streamclone.py
swh:1:cnt:00046128d7e3c8fb99a4012d9311eaa0ed376b99,48bafcdfd03b9a76b3ec332ab228b2d13d5360d9,3719,48,testDiffCorr.py,test_DC/testDiffCorr.py
swh:1:cnt:000462226220dfbddc56404b3b5a3fcf76584ec8,e42cacbe076fce205307e448f4cac3b26493d74e,33172,e4,explorer.py,automate/explorer.py
swh:1:cnt:0004630c7740605f2315dec3ee86e6a456619079,9b9986315f52967f5dd3b34015d1e49f97f5c332,4462,9b,QSocketServer.py,socketserver/QSocketServer.py
swh:1:cnt:00046317e5455d33545db4d821e0d618a609d64c,34b898a9131547574533d36e71af04ec4df44680,23144,34,messageclasses.py,topologylistener/messageclasses.py
swh:1:cnt:0004634a74cb88140b8b0486c5b7b7e15ec7a4d6,89ccc487c5e4e6bd07a0f446219020fff9a8d3b2,1728,89,connections.py,elasticsearch_dsl/connections.py
swh:1:cnt:000463a0aea1d02c5cbffbf110b471676ba32353,209f74f1210797ddd7a72d5b5842d454abff8b77,443,20,example-1.py,example-1/example-1.py
swh:1:cnt:000464c5d8354156bf6f3c59eef1fc93bdcf667a,a7425b5dc82530cf06fb99c2a74fc921424dba37,31969,a7,test_type.py,v2/test_type.py
swh:1:cnt:000464cd6308378d35a2008e5c1f3c6c34ee70ae,f89f56160ec30e3121b84d880c1990efc99636e3,154295,f8,setuphandlers.py,urban/setuphandlers.py
swh:1:cnt:000464ecb0180524e741913fc7b31c797a7a3720,8be36efa6a93e182f5908f80117d1f28a1687cad,2548,8b,test_manage_users.py,views/test_manage_users.py
swh:1:cnt:0004659b33088844be232d057abf410a45aefd8b,ad3237e3c8a9c7e5e3134b1c85b2b4f16cee0ddc,27352,ad,controllers.py,bodhi/controllers.py
swh:1:cnt:0004660b520332f1780f154a46348e56cb83df63,1c7e8f9a49fe12d804de2947cf0d7d69f9e91bea,19319,1c,setup.py,setup.py
swh:1:cnt:000466bef31558f361d09fcb7fe5327f6137a229,608631b226ce3744485d45ccd3c22760d1e49183,3267,60,tests.py,messages/tests.py
swh:1:cnt:0004673275380b1ccf079c02ee4c46f281862944,766cb39f56bdacdee71221d4ab10179498f2f343,4378,76,generate_rsa_oaep_sha2.py,rsa-oaep-sha2/generate_rsa_oaep_sha2.py
swh:1:cnt:00046800773629d7bad72f094227ca33f4a92219,783f3930977bb87017cc9302845e4e1accdb4d32,6349,78,constants.py,constants.py
swh:1:cnt:000468cc2127d7d0f04f222fd27bac8b6b7e4fd9,42738805719ac0f6d0b8ee078f294fcfd5bab30a,1568,42,list_certificates.py,acm/list_certificates.py
swh:1:cnt:000469345734763c8634e3db54b45a5527498d73,e961499e8a2438b26c8420a66accc97fd272aa5d,214603,e9,info_pb2.py,info/info_pb2.py
swh:1:cnt:00046a3ddc6dc96d08a1feee63b7e1ea0c90a1ab,07cd846b298ad4f9986d537a8fea52fc3340679c,2209,07,setup.py,onegov.town/setup.py
swh:1:cnt:00046a4fc706ae683764bbf743759e94a1623a3f,592c977db6497caa73f3e50d0797147df4837f0e,11914,59,Write.py,io/Write.py
swh:1:cnt:00046b0cd358be1c2ba05c390531a867f1aa2b80,99154130371588f86fa52b50091a6ba574548162,40718,99,features.py,medaka/features.py
swh:1:cnt:00046b75ccbea823248cb192df00f4912c78687d,25aa92bac05968e8484ba7f3a09b3fa6edb042dd,8135,25,OVirtLinkedService.py,OVirt/OVirtLinkedService.py
swh:1:cnt:00046b87811e5d26521e2eec6d867fe4e9167f60,eb42c458734cd36f3fd82f9d4a18d207de4515ad,4984,eb,parallel_multiple_rarefactions.py,scripts/parallel_multiple_rarefactions.py
